Actual,Predicted
76.13,75.82780000000005
41.93,69.53039999999996
41.97,66.43610000000002
83.3,72.43639999999999
51.59,58.072900000000054
79.13,75.96290000000005
98.91,90.08059999999996
90.12,80.40409999999996
64.79,65.79359999999998
47.04,55.74039999999998
63.18,63.54550000000001
84.03,80.12049999999994
89.23,82.43559999999985
76.7,64.27839999999999
42.44,50.96889999999998
53.95,60.643199999999936
89.08,67.74739999999998
74.49,73.2530999999999
67.98,65.9432999999999
78.66,73.68539999999994
82.12,77.30269999999992
59.8,62.87650000000006
50.48,57.95029999999993
44.66,54.321399999999976
91.91,83.16699999999993
79.34,76.37810000000005
45.64,52.160000000000046
97.7,87.19949999999992
74.43,71.04200000000009
41.91,69.33240000000004
56.57,72.06089999999999
54.18,58.649400000000014
49.6,70.26670000000001
71.87,68.99489999999993
65.41,67.79729999999994
78.18,72.76180000000004
76.25,75.3439
66.0,68.9557
62.97,64.2122
48.05,52.914500000000054
90.22,75.49709999999996
62.94,64.4624999999999
90.33,80.76009999999995
84.71,82.2602
71.85,71.60130000000007
95.09,87.65850000000007
46.07,57.109099999999984
90.98,82.55119999999987
58.53,62.16559999999997
64.33,65.25129999999997
44.99,68.5129
53.07,57.20109999999997
85.8,81.8437000000001
70.05,67.47880000000004
70.99,71.46559999999987
50.45,56.04469999999995
64.94,74.75920000000005
78.6,76.11530000000006
79.73,76.54749999999987
49.26,55.4451000000001
69.98,67.8604999999999
58.79,62.24909999999998
52.74,54.793299999999924
47.55,56.43200000000009
62.65,64.4972
99.58,89.20499999999997
89.75,81.19919999999998
41.34,51.53090000000006
90.01,66.4312
43.34,56.552600000000055
52.34,67.57659999999996
72.67,73.23620000000004
50.7,63.59569999999999
86.63,69.75520000000002
88.97,83.90750000000006
83.73,78.16439999999984
61.32,64.46389999999995
80.01,75.69050000000011
45.63,53.700900000000054
65.83,64.44469999999995
88.42,82.75610000000005
68.43,63.75159999999999
83.02,76.5973000000001
61.72,64.43270000000004
61.19,64.71049999999993
85.42,80.70410000000004
86.8,80.05400000000007
40.86,65.5088
73.78,70.67359999999996
77.25,71.6297
93.62,83.80369999999995
77.63,69.77120000000005
49.77,58.75900000000008
47.03,56.05279999999999
73.53,64.82300000000005
64.35,63.78510000000003
67.21,71.0442
53.0,57.39270000000001
87.48,80.53649999999985
59.99,71.9188
56.77,60.08070000000008
59.96,70.46649999999998
73.42,69.21970000000005
42.78,52.70210000000001
94.86,75.95329999999998
45.92,53.98760000000003
76.91,74.43339999999993
92.31,85.7246000000001
88.04,65.53679999999999
90.86,84.89259999999993
77.18,74.86210000000007
70.09,68.83770000000007
62.44,70.63339999999992
53.43,59.63210000000003
73.44,71.34879999999988
93.37,82.73309999999994
95.18,69.18679999999999
61.42,63.36870000000005
80.23,66.80099999999997
48.62,53.97829999999993
98.72,90.4775
68.06,67.89530000000009
65.5,73.0714
61.6,64.77290000000005
84.72,78.15650000000001
94.31,83.9882000000001
63.73,66.04829999999987
73.85,70.94050000000001
83.07,75.91199999999994
41.39,53.892100000000035
90.46,83.05050000000001
84.78,67.69619999999996
56.8,60.63480000000007
67.04,66.27969999999998
62.95,63.11509999999991
54.05,59.53440000000006
74.66,75.43089999999991
61.66,64.04729999999994
79.78,74.74579999999997
73.87,66.065
85.98,79.91599999999984
49.95,57.32129999999996
57.5,61.64969999999998
88.57,67.21560000000001
42.12,51.42429999999994
78.35,74.84010000000008
89.64,83.42390000000009
94.94,82.8339999999999
54.1,59.51430000000005
79.68,73.23280000000004
74.4,72.80049999999991
60.11,62.179599999999915
63.89,66.71490000000006
57.47,66.5298
79.08,76.18969999999996
66.45,67.42169999999993
45.14,56.40700000000005
56.09,61.34720000000005
86.43,79.92990000000006
99.09,88.42550000000007
75.91,69.80089999999998
83.34,78.44420000000007
66.64,68.14970000000008
92.6,84.72620000000012
87.16,73.22379999999995
40.83,51.40159999999996
56.49,61.91429999999988
84.96,80.90440000000001
78.42,77.82760000000002
40.19,48.98449999999997
72.93,73.14260000000007
64.06,63.45879999999999
58.19,64.57609999999991
78.72,76.49410000000002
97.92,87.34440000000006
83.03,74.61410000000001
41.95,52.595399999999934
67.7,69.52690000000001
86.29,80.82279999999997
61.23,62.761499999999934
49.16,57.038699999999956
65.18,65.38010000000004
40.49,48.85469999999992
65.41,64.88389999999993
71.17,70.87990000000005
49.71,72.30120000000001
46.52,55.91190000000005
57.38,67.66269999999999
58.42,60.020700000000055
45.85,56.88630000000005
93.81,83.9812000000001
81.86,67.06420000000001
67.84,68.35530000000006
85.39,77.96480000000007
43.23,73.4761
83.23,78.34039999999989
82.24,73.57300000000002
82.01,77.89400000000013
60.94,65.07809999999994
58.74,66.4794999999999
85.84,80.29940000000006
77.97,75.09820000000005
44.69,51.302199999999964
44.18,55.27600000000001
94.37,72.70129999999997
68.06,68.56040000000007
86.6,78.7542000000001
88.94,81.64839999999988
41.16,53.62829999999995
75.27,71.83970000000008
55.03,60.80340000000002
88.79,83.4183
52.06,59.35430000000005
51.27,57.60540000000009
81.21,78.55130000000003
69.46,68.91939999999995
79.64,77.5766000000001
61.9,62.669499999999935
41.68,50.580999999999996
98.44,74.23060000000001
44.41,54.13019999999997
66.95,66.89529999999992
78.1,70.12849999999999
51.44,70.57610000000001
72.02,71.50890000000011
52.5,60.68719999999999
48.47,54.60959999999999
85.54,62.943999999999996
59.36,67.61309999999999
54.64,60.58730000000001
84.16,78.72679999999995
60.75,70.62179999999998
83.6,63.12720000000004
52.7,58.59469999999993
68.13,67.86870000000005
79.21,77.24550000000002
51.95,74.6552
64.61,66.70909999999994
86.8,80.29220000000008
98.46,88.67739999999996
52.41,57.799099999999946
42.37,71.21499999999997
81.0,79.09729999999999
92.55,80.24190000000006
87.91,84.70859999999995
50.92,58.23550000000002
73.92,73.24070000000005
58.63,63.281100000000045
67.4,68.89449999999994
63.59,66.64200000000007
69.27,69.91600000000011
60.97,62.66310000000002
96.22,88.55840000000003
73.75,69.75630000000001
90.57,82.7465999999999
85.64,68.0089
79.67,75.69700000000005
69.81,66.5838
76.81,75.58710000000009
61.36,64.66449999999993
66.68,64.4141
60.04,75.80000000000001
48.54,56.36419999999999
49.56,56.18730000000005
67.88,67.77680000000005
96.26,85.88880000000009
65.55,66.50450000000001
95.92,86.14720000000003
49.69,56.60559999999996
49.41,55.36079999999995
96.96,85.36609999999997
70.58,71.07349999999998
91.84,86.08530000000002
70.6,70.0945000000001
85.52,67.51890000000002
65.53,66.16979999999997
44.41,51.595099999999945
77.44,76.01049999999988
48.9,55.13209999999997
57.58,61.35549999999995
84.61,79.80419999999992
47.45,56.60049999999997
81.95,77.97209999999993
90.58,84.40129999999998
41.19,57.68849999999995
54.02,60.67080000000007
96.71,87.55899999999995
53.08,60.46479999999994
52.85,57.524800000000035
91.12,67.9611
90.81,78.74640000000008
79.67,78.09430000000005
89.57,79.35279999999995
52.5,56.805200000000006
63.27,65.6122000000001
78.45,72.54679999999993
90.34,85.49540000000007
68.44,72.79189999999998
98.8,89.31430000000007
71.34,70.29400000000005
78.59,68.21350000000002
65.12,66.53089999999993
41.15,50.78579999999995
69.8,67.32210000000006
95.68,85.59320000000007
45.26,52.89720000000008
67.56,70.50880000000008
96.85,88.76930000000011
82.08,76.71979999999996
75.36,74.48779999999992
56.84,66.70170000000003
87.17,80.91120000000002
80.07,71.9694
61.46,65.3848
88.11,82.7328999999999
52.67,67.45620000000002
44.55,51.717000000000056
76.28,71.03399999999996
48.08,56.71059999999996
47.19,73.61589999999997
68.28,72.80930000000001
80.11,76.0624999999999
78.48,74.44559999999991
48.67,59.03980000000004
78.01,75.64740000000009
64.29,64.35189999999996
88.09,78.09140000000004
59.95,65.33739999999997
92.41,82.91419999999997
52.73,59.57039999999992
57.64,71.8168
81.01,78.2044000000001
88.02,82.01710000000014
47.55,71.6982
72.46,69.20139999999999
81.34,76.29100000000004
40.02,52.17510000000003
43.58,54.96569999999996
65.95,66.32749999999993
99.64,87.47290000000002
65.01,65.40450000000008
58.36,63.37349999999994
80.55,71.7034
48.11,57.097799999999964
43.37,51.79419999999995
68.5,69.4241
45.47,65.99409999999999
64.67,64.50060000000003
61.07,62.90809999999996
72.25,75.34150000000001
75.25,72.04829999999998
74.44,70.1707999999999
71.05,71.57660000000007
68.76,67.79580000000011
70.05,70.4712000000001
84.64,70.05850000000001
75.63,73.50580000000005
44.71,53.194400000000016
58.97,62.57440000000003
62.41,73.36869999999998
94.46,71.49840000000002
42.09,52.67270000000007
96.96,87.8212
97.89,85.71880000000004
41.66,53.86199999999996
82.08,79.57979999999996
92.12,74.81450000000001
46.05,53.53670000000005
54.33,61.05069999999995
41.44,67.91029999999999
88.04,82.42219999999998
69.59,63.97130000000002
87.27,81.20530000000012
65.75,66.05040000000001
40.69,52.49449999999995
47.48,56.69409999999994
85.88,77.95630000000007
55.46,59.810300000000026
56.02,59.623500000000064
91.78,86.11169999999997
76.61,73.80059999999992
89.02,72.42559999999999
79.21,73.22760000000001
73.43,69.77870000000004
43.87,52.03899999999995
77.31,72.43980000000009
99.55,91.72130000000001
41.78,50.14600000000003
79.6,74.52670000000003
40.59,71.7892
76.86,73.40439999999991
47.35,69.88680000000001
61.55,63.96150000000007
78.12,75.21119999999996
91.23,84.64299999999984
78.92,76.10840000000003
41.69,54.04129999999996
62.19,67.67659999999992
79.26,78.04500000000013
46.8,58.054500000000054
76.37,75.94139999999993
61.79,63.76859999999998
54.95,60.044399999999925
74.37,65.93379999999998
79.69,74.76099999999992
61.46,63.97800000000004
63.29,66.61699999999999
57.17,62.98850000000003
82.34,77.42340000000006
51.44,59.818599999999925
84.3,66.18189999999998
45.27,64.90430000000002
78.86,76.2260999999999
52.43,59.44499999999999
77.34,72.45480000000008
96.62,84.95139999999994
53.94,68.91640000000002
56.99,72.5771
74.25,72.489
43.57,51.159700000000015
97.6,67.05210000000002
46.6,55.913500000000056
77.73,75.16269999999983
42.54,64.98980000000002
91.64,82.4346000000001
79.89,80.07020000000011
96.12,86.23259999999999
96.54,87.2892
69.72,70.55080000000007
95.97,86.1066
54.32,68.2081
58.62,62.71729999999995
58.97,61.50199999999999
88.36,81.63169999999992
45.94,54.49379999999996
67.34,68.68500000000006
44.39,52.25490000000003
64.65,65.68439999999993
43.91,52.62169999999994
71.9,71.49889999999992
70.91,70.11009999999992
99.83,89.89679999999997
67.17,69.79130000000004
40.18,50.361100000000015
57.19,62.93249999999992
88.89,84.08600000000006
60.02,61.91720000000012
79.57,75.19679999999995
94.48,85.76149999999987
54.08,71.93100000000003
72.47,70.72680000000004
65.47,64.9088
50.95,57.447499999999934
41.29,50.93539999999997
98.59,89.08730000000006
96.1,85.02100000000007
52.32,57.967199999999956
95.88,90.02499999999996
79.28,74.84889999999997
74.91,73.42569999999995
66.41,68.19939999999995
79.85,73.98040000000005
59.75,62.52190000000002
95.46,88.04549999999999
40.89,45.38729999999999
65.5,67.39240000000001
75.44,75.12519999999991
55.56,61.16520000000007
76.1,67.70199999999998
61.75,67.92689999999999
81.02,77.89030000000012
46.76,58.00710000000007
68.1,70.77700000000006
50.14,56.431200000000025
60.3,70.73159999999999
49.04,59.7664
78.01,75.81420000000011
80.44,80.2206999999999
87.57,79.09349999999995
60.63,62.20800000000006
69.67,70.27990000000004
89.12,61.53199999999998
90.31,71.45530000000001
83.5,77.68749999999999
54.83,68.67280000000001
54.79,62.034
52.88,59.456300000000034
72.83,72.05859999999997
43.18,52.018600000000006
43.6,51.45760000000001
91.57,84.16349999999993
90.72,83.36060000000005
83.73,78.42519999999989
74.78,70.25810000000001
59.19,64.11329999999992
51.88,57.54350000000004
65.12,62.91979999999994
70.94,75.82310000000001
48.73,69.34070000000001
84.76,73.178
69.1,65.13400000000003
61.66,71.5551
68.49,68.66199999999989
90.92,80.40550000000002
99.43,87.76370000000006
77.87,74.06799999999994
87.61,77.71579999999994
57.17,63.89060000000004
91.13,83.92310000000002
75.81,73.09980000000012
91.36,81.8508999999999
83.91,81.35269999999991
52.67,65.89789999999999
68.01,72.41710000000009
73.27,73.43660000000014
96.29,84.44830000000002
88.8,82.70210000000004
60.96,63.09140000000003
65.95,66.95339999999999
87.93,68.60149999999999
69.67,72.01880000000004
59.4,67.22220000000002
61.57,61.56479999999996
61.11,65.25100000000002
52.88,60.15280000000007
89.05,81.79490000000008
75.88,70.75190000000003
47.5,65.07149999999997
80.71,74.86619999999999
55.95,60.295299999999926
62.17,65.33270000000005
61.86,63.47139999999994
45.89,53.86370000000005
63.09,69.49749999999996
74.14,71.06730000000007
77.31,75.49840000000009
75.32,72.56249999999996
43.9,52.39249999999996
69.57,67.73729999999996
63.24,64.9632999999999
75.63,74.60840000000006
48.47,65.3136
92.48,82.13819999999987
58.02,60.3536000000001
58.33,62.14989999999999
63.23,64.63149999999987
97.99,67.9788
89.13,68.80199999999999
60.92,64.88640000000001
48.66,55.806599999999946
55.63,58.37380000000005
52.26,57.7042000000001
61.34,65.90690000000005
91.4,84.36719999999988
76.73,74.03649999999988
84.96,79.75440000000002
71.24,71.4944999999999
70.62,69.90709999999993
82.18,76.86810000000004
60.8,63.09290000000008
59.82,63.35779999999999
56.18,62.19480000000004
90.2,82.18489999999991
44.39,49.6454
74.33,71.17439999999996
88.01,82.07100000000013
92.28,84.50239999999997
93.78,83.95619999999997
71.52,68.47190000000012
98.0,87.0158
49.25,56.73630000000001
57.25,62.92940000000001
94.53,66.52809999999997
64.66,68.47449999999994
54.95,59.60279999999995
43.55,51.672100000000086
96.77,60.14709999999998
42.81,54.26060000000004
70.21,71.7878
62.72,66.31890000000003
82.15,74.55349999999994
89.36,81.59479999999994
55.82,60.620999999999974
71.28,72.75559999999997
98.07,87.6635999999999
95.23,83.92469999999989
61.58,66.96030000000002
86.79,77.45889999999997
55.66,59.035799999999966
90.6,85.49190000000011
71.68,69.88890000000006
55.11,57.346399999999946
73.77,73.67490000000012
74.61,67.05379999999998
44.62,58.48299999999997
85.22,76.26310000000004
94.57,87.26449999999991
80.46,76.83590000000002
83.28,78.46309999999995
55.63,73.12620000000001
90.53,81.89029999999997
93.83,67.96270000000001
77.22,73.20700000000002
65.39,68.32710000000007
77.39,75.91360000000007
64.11,67.87299999999998
90.28,83.26409999999998
94.07,85.27859999999991
70.59,69.77080000000007
79.62,77.43409999999993
99.86,70.94789999999996
48.33,53.39499999999995
96.29,88.48550000000002
47.76,53.5357000000001
88.42,81.35700000000004
87.12,79.64899999999993
40.96,48.90480000000002
42.86,54.06119999999997
99.67,91.65140000000005
60.66,67.56649999999996
48.06,61.1865
78.8,72.59930000000007
68.04,68.75089999999999
80.02,74.0892000000001
81.15,76.2428999999999
76.97,76.25730000000004
91.22,84.10060000000004
94.04,87.30270000000002
89.07,80.28699999999992
95.74,67.18259999999998
41.37,51.549099999999946
95.28,83.79889999999995
75.35,74.32550000000009
99.5,90.289
43.09,53.63460000000007
67.36,69.82310000000001
81.25,74.06000000000002
92.47,85.48480000000005
73.72,72.21800000000006
85.06,80.52000000000012
51.16,58.72559999999996
46.58,69.33260000000001
69.88,67.98629999999999
85.65,79.12699999999992
71.88,69.88780000000001
53.21,59.82530000000001
76.92,68.47820000000003
98.03,84.96239999999996
70.44,71.10679999999988
59.27,72.86499999999998
83.82,80.55919999999993
67.77,65.87480000000009
94.55,86.33700000000003
85.24,83.19409999999988
68.44,68.48579999999991
93.92,86.89320000000004
84.31,76.79400000000008
84.54,79.10459999999995
70.24,70.37529999999991
55.69,71.88099999999999
59.4,61.107099999999946
91.12,82.80029999999995
96.99,89.92419999999987
50.95,60.50559999999994
52.91,69.77449999999997
91.62,85.78309999999998
61.21,67.11640000000004
80.91,75.54799999999994
51.06,55.80770000000003
62.94,63.58899999999992
62.63,73.7774
92.58,83.90369999999997
56.8,61.72680000000008
54.53,69.67120000000001
41.08,52.768799999999956
60.79,63.34729999999997
71.61,71.26859999999992
56.66,72.78870000000002
54.47,60.083900000000014
86.02,79.25510000000013
80.86,76.74379999999991
67.43,68.77499999999998
69.74,69.8993999999999
45.29,63.73210000000001
62.02,64.41250000000008
53.55,59.02190000000009
59.57,61.27299999999995
63.16,66.37019999999993
59.61,63.11749999999998
47.59,68.06459999999998
53.59,62.76320000000004
99.11,72.71559999999998
90.12,82.62959999999995
40.92,51.86860000000004
77.01,72.9025000000001
55.35,60.23910000000004
46.26,57.32220000000007
82.34,77.39560000000004
47.9,57.187199999999955
77.93,76.14800000000004
86.45,67.9423
40.5,49.4605
48.5,57.3085
50.24,56.55289999999993
87.82,80.48139999999992
60.44,61.22599999999997
94.37,68.2559
72.69,74.7847999999999
67.93,67.56570000000006
87.22,78.50950000000003
46.09,56.49200000000003
56.85,62.776400000000066
74.7,70.41449999999993
86.6,79.10190000000013
55.56,60.700100000000084
65.08,66.70199999999996
61.01,63.40270000000012
56.95,63.88919999999995
50.86,57.713699999999946
80.06,78.28970000000011
78.91,74.83649999999993
86.18,75.50580000000004
47.78,53.8951
74.27,73.06690000000015
56.53,60.58249999999999
93.48,73.88579999999997
56.49,58.752199999999895
96.47,83.14840000000005
95.54,85.6029
79.63,72.26570000000001
40.53,67.24199999999998
94.67,82.51500000000004
93.11,81.97749999999992
63.95,66.54109999999993
90.13,83.49990000000005
90.84,69.4305
89.59,80.35460000000006
94.45,86.28009999999995
47.03,54.32860000000001
96.12,88.54630000000002
59.29,63.49379999999999
88.57,82.79439999999995
84.13,77.98290000000004
81.36,76.3337999999999
41.31,49.36510000000001
94.64,67.42340000000002
52.93,58.88230000000005
43.71,55.081500000000034
44.89,69.63189999999996
40.57,67.81099999999999
77.76,73.4447000000001
43.03,51.298200000000016
91.09,84.65580000000006
46.08,57.253199999999964
52.99,58.181999999999924
65.46,65.51690000000004
55.29,61.49789999999999
99.83,89.35929999999999
63.19,64.28419999999993
80.81,76.9008000000001
76.46,74.278
77.72,75.77900000000004
67.95,66.78219999999992
47.4,70.43230000000003
41.17,52.745800000000024
64.06,69.80859999999997
55.44,59.487899999999954
67.56,66.60010000000008
53.14,60.62510000000003
82.01,68.32659999999998
89.53,66.25529999999999
81.22,79.90480000000004
58.19,62.528699999999915
62.46,64.7033
89.2,81.91499999999994
41.55,50.40310000000006
46.16,53.357399999999956
57.47,61.05860000000004
66.16,66.78039999999994
86.05,82.0217000000001
86.4,79.7900999999999
59.22,67.01039999999996
50.51,59.10020000000009
45.43,53.923700000000025
77.94,73.5453999999999
99.15,88.92909999999989
98.27,87.98560000000015
41.98,51.91889999999992
44.98,64.97109999999999
70.73,74.39070000000001
94.9,84.63749999999989
61.89,65.09210000000009
74.55,73.86020000000006
41.62,67.6242
43.19,50.58009999999997
74.74,71.7440999999999
88.12,82.38689999999997
81.61,80.62239999999993
43.64,54.81390000000002
89.05,82.0576000000001
42.58,54.95439999999995
48.24,57.38029999999993
56.51,67.9076
98.58,86.52629999999998
47.07,54.980899999999984
73.67,70.89600000000004
55.63,61.86010000000004
64.07,65.77929999999996
95.46,88.55059999999996
66.35,68.43310000000008
94.15,85.28069999999988
85.58,73.53810000000001
81.08,74.41209999999997
55.95,67.52560000000001
80.04,65.60919999999999
83.18,78.4567000000001
79.47,72.87650000000006
46.97,57.6546
85.25,81.90849999999999
54.15,57.16739999999996
50.15,59.01509999999994
51.35,58.00440000000007
73.3,70.81010000000008
63.58,66.24839999999996
50.39,59.82220000000006
60.94,67.41479999999991
84.96,68.63159999999999
44.49,54.675699999999914
88.97,72.18079999999998
89.37,82.31349999999995
42.7,70.92769999999997
58.48,62.88089999999992
94.45,83.72969999999992
95.42,86.49430000000002
91.96,80.81720000000004
58.02,63.8442000000001
44.43,49.87290000000001
57.6,67.66679999999997
55.52,60.79490000000009
90.34,68.42320000000001
88.51,80.66320000000009
69.93,69.37160000000006
54.03,59.75309999999997
40.53,50.94550000000001
71.88,71.67850000000007
91.63,83.00770000000004
91.02,82.92490000000016
93.44,85.18839999999989
96.48,88.68499999999983
61.27,75.2457
52.75,61.40650000000001
73.76,71.49940000000011
67.76,68.2771000000001
45.75,53.50919999999999
50.5,58.63879999999999
46.87,53.629199999999926
77.38,77.39530000000005
63.92,65.47190000000005
43.59,51.214500000000065
61.33,70.10600000000005
86.31,79.00610000000012
76.91,74.75959999999992
77.91,74.29879999999994
93.25,82.22740000000002
78.78,69.39030000000002
71.29,70.94119999999998
83.08,65.6042
94.59,86.20310000000009
65.87,71.00830000000002
94.25,87.9883
79.47,76.49340000000004
90.88,86.21530000000003
89.5,81.0538
64.31,65.75650000000009
74.17,74.27310000000003
45.92,53.411900000000024
55.74,61.43679999999989
54.75,60.842300000000016
84.53,66.8748
85.84,74.82940000000005
44.19,53.31819999999994
91.0,84.8671
42.79,64.60939999999997
89.5,86.01249999999996
72.41,67.78119999999996
43.11,54.874399999999966
80.11,72.92090000000002
43.99,56.222999999999935
60.76,63.662600000000104
92.08,83.17829999999995
96.6,86.2803000000001
92.9,81.76879999999991
93.69,84.07549999999992
57.34,62.59600000000006
49.09,54.459100000000056
78.36,74.8635999999999
69.29,69.68239999999999
74.44,72.85099999999989
67.77,69.9441000000001
97.26,82.76340000000006
79.35,75.37980000000007
57.24,59.51509999999991
60.63,64.07880000000006
92.3,67.11409999999998
63.07,67.91569999999997
46.35,54.22430000000005
98.82,60.106300000000026
60.85,68.831
90.18,83.31100000000008
44.57,73.3937
41.9,52.664599999999965
76.37,69.56530000000002
66.61,67.80139999999994
89.12,79.69009999999994
54.89,69.8248
58.52,69.77669999999998
69.57,69.25089999999994
62.47,64.73300000000003
63.9,68.82799999999993
50.03,72.9469
93.81,84.0207000000001
64.15,63.622799999999934
89.12,81.42089999999996
64.9,64.88489999999993
67.26,71.33829999999999
89.8,83.49600000000005
53.22,57.93680000000002
61.49,61.72829999999992
63.03,65.65009999999998
54.87,60.927899999999944
88.11,79.47039999999994
58.4,65.49329999999993
95.63,83.78620000000005
82.64,79.6502000000001
96.21,89.96889999999998
79.6,77.83010000000009
55.94,66.0566
61.74,63.47349999999992
78.54,74.72619999999998
58.68,63.1581
44.78,57.062099999999965
82.51,77.39250000000008
73.52,74.2241000000001
95.4,85.95249999999989
57.56,62.47170000000005
61.33,64.37619999999997
71.33,68.92059999999996
53.47,58.8969
68.91,69.76219999999994
64.29,69.40079999999998
46.4,54.474599999999974
89.29,81.5384
52.73,57.52059999999994
82.8,77.64410000000008
49.59,56.929400000000044
46.4,51.83649999999996
51.86,67.83840000000002
86.19,79.74209999999988
89.05,76.19259999999998
65.23,66.2881999999999
71.56,71.67420000000011
52.83,73.011
47.64,55.24750000000005
49.89,53.74850000000004
93.43,82.51530000000007
99.46,88.47189999999996
53.13,58.610600000000076
89.43,82.51410000000008
80.04,76.65119999999997
73.24,72.14319999999991
77.17,72.55050000000003
90.15,81.4944999999999
75.39,71.76930000000007
77.95,74.97289999999992
95.31,87.5060000000001
95.79,85.0676
91.48,83.80969999999984
45.08,56.965899999999976
52.81,60.33980000000007
57.37,60.023399999999945
52.46,55.87660000000002
78.53,73.32359999999998
88.27,79.92830000000012
87.47,79.99320000000003
46.44,55.383899999999954
97.78,89.23449999999997
46.46,56.91860000000003
87.09,77.70230000000004
51.89,61.47970000000004
94.65,86.24549999999994
93.45,82.58239999999992
53.11,61.862499999999955
42.88,54.318400000000054
77.42,67.75729999999999
40.62,50.08669999999993
59.57,69.94109999999996
80.26,75.40720000000009
44.54,74.1642
57.31,64.23550000000009
98.89,94.48020000000005
60.91,63.23699999999996
84.11,80.41209999999994
48.96,71.3303
70.13,67.05030000000006
85.06,79.97420000000012
53.55,57.52280000000008
46.01,55.5021000000001
95.09,82.36200000000004
72.72,72.23190000000004
59.42,62.647500000000036
98.11,84.27509999999995
70.1,71.13600000000011
80.98,75.81259999999986
85.41,76.5645
68.35,68.63790000000006
73.63,72.34870000000005
82.8,69.66239999999999
80.6,72.0677
47.35,56.56600000000005
49.76,67.59509999999997
85.34,78.61250000000005
66.41,70.4192
60.46,62.167300000000026
66.54,66.72779999999996
97.9,90.49299999999987
58.49,64.1883
71.02,69.23690000000012
72.57,72.12249999999995
48.6,58.11140000000006
44.61,73.55719999999998
67.76,68.07890000000009
61.24,72.26229999999998
58.6,60.60080000000003
76.7,72.24079999999992
74.52,73.64610000000012
56.15,62.03109999999997
66.9,65.84079999999993
78.31,71.47620000000008
52.73,57.26329999999994
59.76,63.267700000000104
89.74,74.08170000000001
94.7,88.64959999999995
99.56,69.76199999999999
69.8,69.77010000000007
65.14,65.49160000000008
65.14,65.08480000000004
46.22,55.86149999999998
88.43,82.17040000000006
65.95,67.91369999999993
97.66,89.30559999999994
75.49,70.31079999999999
84.61,76.17969999999988
85.65,81.4438999999999
83.59,79.62480000000004
43.54,51.85199999999998
72.05,71.76600000000006
45.64,53.02640000000001
88.87,79.64279999999994
64.73,64.67669999999998
95.76,87.2849000000001
85.28,79.73399999999995
87.26,81.9920000000001
74.85,73.40540000000009
58.76,62.2946000000001
43.01,55.77140000000009
78.22,73.43240000000006
79.9,74.89849999999993
56.56,62.39040000000007
53.46,60.03600000000002
88.96,70.53630000000001
98.87,86.77819999999996
79.61,76.57399999999994
59.17,64.12320000000004
51.51,57.00590000000009
49.08,71.3615
51.29,58.26949999999995
71.33,71.09039999999993
70.72,72.63270000000004
76.24,75.23319999999991
92.41,81.20039999999993
82.01,78.09800000000008
78.15,76.56519999999988
47.03,58.37500000000003
77.36,75.80799999999992
49.06,64.7543
99.2,89.31339999999993
41.29,52.547399999999996
76.51,71.97500000000005
65.84,71.00759999999997
45.75,53.478599999999986
45.3,71.97420000000004
74.38,66.17530000000002
57.62,61.523799999999945
58.95,65.30349999999993
64.69,64.41169999999993
45.39,57.85760000000002
90.0,85.4834
94.74,83.2395999999999
50.58,57.20989999999996
55.13,59.678300000000064
74.54,72.12419999999999
41.69,54.69029999999997
54.78,66.73899999999999
99.11,88.04229999999994
71.06,68.04630000000007
65.54,67.40059999999997
62.09,63.98310000000004
87.1,80.77310000000011
44.32,54.1003
98.44,89.32049999999988
96.15,86.11289999999988
41.11,55.79739999999997
84.91,73.74699999999999
60.13,63.32350000000007
71.41,69.55019999999993
84.67,81.47200000000007
56.38,57.865500000000026
43.98,73.1385
90.96,82.66149999999999
97.19,84.25099999999992
49.79,70.88690000000003
66.55,68.56930000000007
99.06,72.94070000000002
43.58,52.79899999999998
54.8,71.32909999999997
74.36,72.43869999999991
53.32,58.43489999999999
65.52,65.82580000000011
89.23,85.33799999999988
45.7,54.17849999999994
72.92,72.13660000000003
53.46,58.48700000000001
44.73,54.615499999999905
69.88,69.43520000000005
79.84,76.56430000000006
83.79,78.7374
58.44,60.353999999999914
52.0,57.297
88.92,63.63870000000001
71.38,73.03339999999996
53.62,57.83229999999995
44.93,54.34490000000001
46.58,58.20599999999996
42.36,52.38399999999995
60.88,66.07810000000003
86.12,79.70419999999996
68.59,67.31170000000003
45.06,56.25480000000003
86.57,80.51029999999992
85.67,77.46410000000003
54.46,59.07970000000003
69.5,72.8358
50.25,59.083800000000004
80.38,74.54480000000002
62.1,69.50769999999999
59.39,61.33360000000004
72.56,69.32029999999999
48.52,69.7477
92.98,68.39739999999998
56.68,61.856900000000024
50.82,58.67699999999997
85.63,79.66720000000005
77.15,68.1867
54.39,64.40070000000003
50.31,60.43380000000004
98.9,70.11439999999999
50.69,66.18989999999998
70.12,71.27139999999997
44.72,57.73380000000003
83.54,79.8875
66.7,66.09289999999994
82.84,79.12510000000006
41.6,49.182000000000016
50.72,58.1698
60.52,62.04020000000008
77.73,69.43259999999995
82.67,77.65980000000006
76.18,75.12000000000008
82.92,80.06520000000003
94.28,87.74719999999998
48.79,55.502999999999986
99.75,86.45479999999999
49.38,57.101700000000044
80.98,78.4167999999999
79.98,75.71699999999989
69.55,71.24480000000008
70.49,74.73440000000002
46.38,53.403800000000054
83.56,77.75870000000009
85.33,79.48669999999997
